ROI,X,Y,T,Contour,Max. Feret diam.,Elongation ratio,Avg. ch 0
32,274.6666666667,619.6666666667,0,6.0426406871,1.4142135624,0,62.3333333333
33,680.2105263158,622.7368421053,0,16.9708152802,6.3245553203,2.0444441391,58.7894736842
34,769.0701754386,623.9122807018,0,28.6703102168,8.94427191,1.2386265871,73.8947368421
35,223.7023809524,620.5238095238,0,43.8413780286,13.3416640641,1.2468079541,94.130952381
36,265.9,612.95,0,15.5566017178,5.6568542495,1.5173982684,66.5
37,387.0833333333,620.1666666667,0,12.0852813742,4.1231056256,1.9573683597,68.1666666667
38,373.8,619.45,0,16.8421356237,5.3851648071,1.4995138435,70.75
39,632.1578947368,612.0526315789,0,21.5992424049,7.8102496759,1.497873929,69.9473684211
40,246.5647058824,616.3647058824,0,48.2124458405,16.1554944214,1.8371986313,89.7529411765
41,228.3333333333,611.6666666667,0,6.0426406871,1.4142135624,0,82.3333333333
42,779.4242424242,612.7575757576,0,19.7992424049,6.3245553203,1.205114851,71.2424242424
43,397.4,600.2,0,7.4568542495,2.2360679775,49905646.1422779,82.6
44,764.5,598.5,0,17.7421356237,5.8309518948,1.2899059196,60.5357142857
45,214.1041666667,610.75,0,25.4563491861,9.8994949366,1.6358088666,92.6875
46,241.5,603.5,0,12.0852813742,4.2426406871,1.3222967586,83.8571428571
47,520.5555555556,591.6111111111,0,21.4705627485,7.2801098893,1.405287789,96.5555555556
48,355.6,593.2,0,7.4568542495,2.2360679775,1.6272667602,78
49,208.6031746032,598.1746031746,0,29.9560966544,11.0453610172,1.7044104355,93.8888888889
50,460,596.375,0,13.7566017178,4.472135955,1.3422194862,85.5
51,249.5975609756,587.243902439,0,41.7842712475,14.5602197786,1.8029962135,85.6463414634
52,293.5,584,0,7.4568542495,2.2360679775,0,74.8333333333
53,614.7894736842,587.2105263158,0,21.5992424049,7.6157731059,1.3987701573,65.0789473684
54,531.0588235294,595.4588235294,0,40.7558441227,15.2970585408,2.7576033643,94.4705882353
55,597.4736842105,576.4605263158,0,33.2987373415,11.401754251,1.5395774977,74.9473684211
56,200.6041666667,577.4375,0,26.9989898732,9.4868329805,1.6747378063,91.875
57,212.7096774194,576.4516129032,0,18.513708499,6.4031242374,1.1999329303,84.2258064516
58,475,576,0,5.1415926536,2,0,82.6666666667
59,546.25,567.8,0,23.0134559673,7.6157731059,1.3956073395,82.1
60,242.4444444444,568.7777777778,0,27.3847763109,8.602325267,1.1292739412,88.2592592593
61,530.2444444444,568.8666666667,0,23.6563491861,8.0622577483,1.2691071078,85.6888888889
62,282.8,574.1333333333,0,34.0703102168,13,2.3230171088,71.1833333333
63,737.6153846154,552.6153846154,0,11.6994949366,3.6055512755,1.1951767897,70.8461538462
64,470.8076923077,554.3461538462,0,22.9129319505,8,1.8501493651,93.6923076923
65,493.6666666667,548.6666666667,0,6.0426406871,1.4142135624,0,75.6666666667
66,283.5,547,0,7.4568542495,2.2360679775,0,89
67,403.5,565.1,0,16.1994949366,5.3851648071,1.6727299901,75.45
68,693.3,561.3,0,11.6994949366,3.1622776602,1.3695880571,55.9
69,575.4871794872,560.9230769231,0,32.9129509039,11.0453610172,1.3407562988,86.1794871795
70,355,554,0,3.1415926536,0,0,70
71,587.1481481481,544.2592592593,0,18.6421356237,6.3245553203,1.5310190751,72.5555555556
72,525.925,544.375,0,22.6276695297,8.0622577483,1.5831243825,79.4
73,549,538,0,3.1415926536,0,0,93
74,411.5857142857,540.8428571429,0,29.9560966544,10.1980390272,1.3906687213,99.9714285714
75,731,546.5,0,11.0568542495,3.6055512755,1.5650845801,74.1666666667
76,449.4242424242,546.6666666667,0,19.7992424049,6.3245553203,1.2074833248,105.2727272727
77,705.1176470588,543.4117647059,0,13.4994949366,4.472135955,1.3593049359,62.7647058824
78,628.8076923077,544.9230769231,0,18.3850288425,5.8309518948,1.3324333735,65.2307692308
79,709.5,529.5,0,5.6568542495,1.4142135624,0,44.75
80,599.2,533,0,10.6710678119,3.1622776602,1.4849792192,63.6
81,445.9024390244,531.7317073171,0,33.1703102168,11.7046999107,1.5938799856,116.8170731707
82,258.5,533.7105263158,0,30.9847763109,13,4.3000486421,66.2631578947
83,378.7142857143,536,0,8.8710678119,2.2360679775,1,77.4285714286
84,276.7833333333,539.6333333333,0,26.6134559673,9.4339811321,1.2760857509,96.45
85,467,534.1538461538,0,12.0852813742,4.1231056256,2.0123844927,82.9230769231
86,690.1395348837,536.8837209302,0,24.8132034356,8.5440037453,1.5316202708,65.023255814
87,524.1428571429,518.5714285714,0,12.4989709198,4.472135955,3.5500262141,67.5714285714
88,716.5806451613,519.4193548387,0,19.413708499,6.4031242374,1.2033097245,71.064516129
89,307.5714285714,515.8571428571,0,11.4705437951,4.1231056256,79010663.9841127,78.2857142857
90,575.9324324324,519.3513513514,0,32.527416998,10.4403065089,1.3047316642,82.0135135135
91,544.0625,524.3125,0,13.7566017178,4.472135955,1.4720031179,72.8125
92,725.125,524.125,0,8.8710678119,2.8284271247,1.209896735,65.5
93,232.1388888889,521.6111111111,0,19.9279220614,6.7082039325,1.2166291431,68.2222222222
94,501.0447761194,525.0746268657,0,31.7560966544,12.1655250606,2.0748052014,98.6268656716
95,566.3953488372,501.4418604651,0,27.3847763109,10.4403065089,2.3090946087,72.511627907
96,449.3181818182,503.0151515152,0,30.4703102168,9.4868329805,1.1548695232,93.6515151515
97,508.6,502.3,0,16.713708499,6.0827625303,1.9033279715,79.15
98,530,502.5,0,16.713708499,5.3851648071,1.2416485604,78.4230769231
99,389.9090909091,513.0909090909,0,15.2994949366,5,1.1124579589,90.1818181818
100,336.4,503.2,0,7.4568542495,2.2360679775,1.6287424582,87.2
101,592.5,512.5,0,5.9700197783,1.4142135624,0,56
102,283.7777777778,515.3333333333,0,24.8132034356,9.4339811321,2.1012264392,77.1555555556
103,438.1111111111,481.3333333333,0,12.7281745931,4.1231056256,2.3545748148,85
104,386.78125,481.90625,0,22.6276695297,6.0827625303,1.0565355284,86.9375
105,218.5423728814,488.9830508475,0,41.7842712475,12.0415945788,1.4424161443,80.2372881356
106,551.4,486.5,0,19.0279220614,5.8309518948,1.0364228438,81.3333333333
107,252.48,495.36,0,18.2563491861,5.8309518948,1.4843109419,83.32
108,496.1904761905,489.0952380952,0,16.5850288425,5.0990195136,1.2342152705,83.0476190476
109,266.3541666667,498.0833333333,0,25.4563491861,8.5440037453,1.4462303792,91.7083333333
110,241.15,497.6666666667,0,30.2132034356,10.4403065089,1.451461169,94.0333333333
111,644.5,465.5,0,9.2568542495,3.1622776602,0,56.3333333333
112,493.5,470.5,0,5.6568542495,1.4142135624,0,80
113,766.5,471,0,5.1415926536,1,0,69
114,707.4782608696,473.652173913,0,17.2279220614,5.6568542495,1.4199834078,62.3913043478
115,584.6363636364,474.0909090909,0,10.6710678119,3.6055512755,1.5590873763,71
116,349.4571428571,476.8,0,20.1850288425,6.7082039325,1.2051792896,83.4571428571
117,776.1666666667,478.3,0,20.1850288425,7.2801098893,1.6290961628,71.6333333333
118,528.5,478,0,5.1415926536,1,0,70.5
119,214.5,456.8823529412,0,20.1850288425,7.2111025509,1.4664074569,81.2058823529
120,549.6666666667,455.8888888889,0,10.2852813742,3.1622776602,1.5572201791,71.5555555556
121,365.4,457.2,0,7.4568542495,2.2360679775,1.6287424582,86.6
122,228.4754098361,461.0983606557,0,30.341883092,11.313708499,1.5477893775,83.6885245902
123,264.64,463.78,0,26.9989898732,8.94427191,1.5472731284,78.12
124,378.6571428571,466.0571428571,0,20.1850288425,6.4031242374,1.1802857567,88.9714285714
125,431.7878787879,466.7878787879,0,21.8563491861,8.0622577483,1.8673558945,94.3939393939
126,596.1666666667,465.9166666667,0,12.0852813742,4.1231056256,1.9573683597,71.3333333333
127,480.8932038835,443.9902912621,0,42.2984848098,15.8113883008,2.1591765745,102.3495145631
128,628,436,0,3.1415926536,0,0,43
129,460.6666666667,436.8205128205,0,29.827416998,11.6619037897,3.2777745491,93.5384615385
130,712.5,435.5,0,5.6568542495,1.4142135624,0,55.75
131,529.935483871,432.5161290323,0,24.2992424049,8.94427191,2.5213913196,67.3548387097
132,292.6666666667,433.3333333333,0,6.0426406871,1.4142135624,0,64
133,387.984375,433.546875,0,34.841883092,14.0356688476,2.5631270272,100.640625
134,435.9459459459,430.4324324324,0,20.5708152802,6.7082039325,1.2218427382,92.1891891892
135,754.6363636364,452.3181818182,0,17.2279220614,5.3851648071,1.3676108265,63.3636363636
136,264,452,0,3.1415926536,0,0,83
137,705.2702702703,448.2432432432,0,23.6563491861,9.0553851381,2.1533086993,63.7837837838
138,318.5,447.5,0,5.6568542495,1.4142135624,0,80.5
139,251.9655172414,445.4137931034,0,19.0276695297,6.0827625303,1.2099283608,75.4827586207
140,539,443.7142857143,0,8.8710678119,2.2360679775,1,65
141,557.131147541,440.6229508197,0,28.6705627485,10.7703296143,1.7780185588,86.0491803279
142,230.4920634921,444.3015873016,0,28.9276695297,10.6301458127,1.5268109282,103.4444444444
143,511,414,0,3.1415926536,0,0,52
144,240,416,0,14.913708499,4.472135955,1,75.9523809524
145,596.9130434783,415.8695652174,0,23.6563491861,7.6157731059,1.1568549971,68.4347826087
146,482.64,415.5,0,24.6847763109,7.6157731059,1.0477960213,92.04
147,568.0344827586,412.2068965517,0,18.7708152802,6.4031242374,1.4857908194,65.4827586207
148,250.3333333333,410.8888888889,0,10.2852813742,3.1622776602,1.5572201791,68.2222222222
149,288.8974358974,411.3333333333,0,24.1705627485,8.0622577483,1.5105244157,72.5384615385
150,424.5897435897,409.6923076923,0,23.9134559673,7.0710678119,1.1538618128,100
151,406,426.5,0,5.1415926536,1,0,83
152,751.3571428571,429.9285714286,0,34.5842712475,13.0384048104,2.692618384,73.1071428571
153,216.2415730337,433.0337078652,0,60.4264068712,22.2036033112,2.2130262683,125.8876404494
154,740.4,422.9333333333,0,13.3708152802,4.1231056256,1.3540903547,69.6666666667
155,445.5,420.5,0,5.6568542495,1.4142135624,0,75.5
156,620,419.5,0,5.1415926536,1,0,51.5
157,339,421,0,12.0852813742,4.472135955,2.0615293487,81.7692307692
158,460.9130434783,419.3913043478,0,23.6563491861,8.0622577483,1.3085258107,100.847826087
159,274.3846153846,380.4230769231,0,22.3705627485,7.2801098893,2.0268947619,71.6538461538
160,565.7142857143,378,0,8.8710678119,2.2360679775,1,55.1428571429
161,669.3214285714,380.6785714286,0,18.6421356237,5.6568542495,1.001221252,58.0357142857
162,242.7446808511,382.7446808511,0,24.2989898732,7.6157731059,1.170244671,75.0425531915
163,599.6744186047,373.976744186,0,24.2992424049,7.8102496759,1.2603650511,57.1860465116
164,626.4,373.6857142857,0,24.1705627485,7.2801098893,1.3624466705,53.9428571429
165,514.6111111111,377.1666666667,0,26.9989898732,8.602325267,1.2409612124,68.7222222222
166,288.7222222222,378.7777777778,0,22.1134559673,6.7082039325,1.1506384073,78.8888888889
167,384.5,396.5,0,5.6568542495,1.4142135624,0,82.25
168,411.3454545455,400.0727272727,0,27.5134559673,9.2195444573,1.4290933137,101.1818181818
169,306.5294117647,404.3529411765,0,15.1708152802,5.0990195136,1.6924630187,74.1764705882
170,551.6341463415,404.9512195122,0,27.127416998,9.8488578018,2.1888730101,71.6585365854
171,411.6153846154,388.3846153846,0,11.6994949366,3.6055512755,1.1951767897,100.9230769231
172,684.3265306122,392.5714285714,0,24.941883092,7.6157731059,1.0463647641,81.7551020408
173,484.2702702703,393,0,22.7563491861,6.7082039325,1.12101854,77.6756756757
174,441.3269230769,395.3846153846,0,29.0560966544,9.8488578018,1.4887912827,97.3461538462
175,398.1803278689,332.8032786885,0,38.5698051534,14.7648230602,3.5826419831,83.737704918
176,374,321,0,3.1415926536,0,0,72
177,656,342.6666666667,0,10.9281745931,3.6055512755,1.626723669,68.5555555556
178,576.8888888889,344.1851851852,0,19.0279220614,6.0827625303,1.3532050063,60.8888888889
179,307.0434782609,312.2173913043,0,23.6563491861,7.6157731059,1.1538814235,78.7173913043
180,356.8461538462,307.3461538462,0,17.3566017178,5.8309518948,1.2636717782,74.5
181,543.2173913043,317.9130434783,0,16.9708152802,5.0990195136,1.1835188632,59.3913043478
182,421.4166666667,317.25,0,12.3423881554,3.6055512755,1.313230406,62.3333333333
183,536.9523809524,369.1904761905,0,15.5566017178,5,1.1947795401,64.5714285714
184,413.4752475248,372.7524752475,0,46.7984848098,18.2482875909,2.7700767839,115.4356435644
185,403.4210526316,373.8421052632,0,17.2279220614,6.3245553203,2.4379370173,109.2631578947
186,468.6363636364,372.4363636364,0,26.9989898732,8.602325267,1.1757649716,99.4727272727
187,435.9090909091,359.3636363636,0,10.6710678119,3.6055512755,1.5590873763,79
188,314,352,0,3.1415926536,0,0,91
189,478.2,361.6,0,7.4568542495,2.2360679775,3.5238551667,77.2
190,557.1111111111,363.8472222222,0,31.7558441227,10.1980390272,1.2414526569,78.6388888889
191,263,301,0,3.1415926536,0,0,43
192,433.0243902439,735.1707317073,1,24.5560966544,8.94427191,2.0954394555,66
193,398.375,722.2083333333,1,17.3566017178,6.3245553203,1.9612253499,79
194,383.8181818182,717.9090909091,1,12.3423881554,4.1231056256,2.0557076789,70.5454545455
195,322.6,712.8666666667,1,14.3994949366,4.472135955,1.3284996642,66.6
196,394.08,710.44,1,17.3566017178,6.4031242374,1.4490218132,77.76
197,466.2352941176,704.7058823529,1,15.1708152802,5.0990195136,1.7166435035,62.2352941176
198,378.1612903226,702.7419354839,1,21.8563491861,8.2462112512,2.308238809,73.9677419355
199,447.9090909091,690.6363636364,1,10.6710678119,3.6055512755,1.5590873763,71.8181818182
200,495.5555555556,689.1111111111,1,10.5423881554,3.6055512755,1.9434038957,61.3333333333
201,407.04,685.92,1,25.9708152802,10.1980390272,2.5131230311,78.22
202,508.2857142857,673.5714285714,1,10.6710678119,3.1622776602,2.274542785,57.8571428571
203,429.2105263158,673.2368421053,1,31.1132034356,13,3.3232982126,74.5526315789
204,394.1923076923,667.6923076923,1,18.1279220614,6.3245553203,1.49631982,77.3076923077
205,444.6666666667,659.6666666667,1,6.0426406871,1.4142135624,0,89.6666666667
206,278.5,659.0740740741,1,26.741883092,9.4339811321,1.4025602322,67.6851851852
207,673.7142857143,649.5714285714,1,16.5852813742,6.0827625303,2.8732415789,57.2857142857
208,247.8823529412,651.5882352941,1,13.4994949366,4.472135955,1.3593049359,61.2941176471
209,339.75,646,1,7.8426406871,2,0,71.25
210,528.1333333333,652.1666666667,1,30.9847763109,11.7046999107,2.4037909497,79.65
211,250.8181818182,637.5454545455,1,11.6994949366,3.6055512755,1.5881258293,56.7272727273
212,431.375,638.25,1,10.6710678119,3.1622776602,1.5261375509,82.625
213,704.8823529412,634.5882352941,1,13.4994949366,4.472135955,1.3593049359,56.8235294118
214,462.8,637.55,1,16.8421356237,5.3851648071,1.4995138435,76.35
215,286.9,634.2,1,11.3139610307,3.6055512755,1.448711177,56.4
216,604.3119266055,638.7339449541,1,47.5698051534,15,1.414778442,84.8073394495
217,582.7826086957,633.3043478261,1,16.5850288425,5.3851648071,1.3740982326,66.1304347826
218,488.2090909091,638.5090909091,1,50.26930009,19.7230829233,3.1723377115,96.0272727273
219,421,628.5,1,5.1415926536,1,0,72
220,618.0769230769,631.7179487179,1,24.8134559673,8,1.4274654098,86.9487179487
221,768.9824561404,625.2280701754,1,26.4847763109,8.94427191,1.2708875205,72.3859649123
222,444.2857142857,628.619047619,1,16.9708152802,5.8309518948,1.7269332306,86.7619047619
223,274,620,1,3.1415926536,0,0,69
224,387,620,1,5.1415926536,2,0,64
225,679.8888888889,623.3888888889,1,15.5566017178,5.3851648071,1.8141310891,56.2777777778
226,705.8461538462,621.7692307692,1,13.7566017178,4.1231056256,1.3237634292,58.3076923077
227,228.5,612,1,5.1415926536,1,0,76
228,779.09375,614,1,20.4421356237,6.3245553203,1.3010537129,69.40625
229,374.3888888889,619.7222222222,1,14.913708499,5.0990195136,1.5882631021,71.8888888889
230,223.4320987654,620.6172839506,1,42.4271644663,12.8062484749,1.1813070975,92.3827160494
231,246.5882352941,616.4,1,49.1124458405,16.1554944214,1.8322756297,87.2117647059
232,214.0666666667,610.7777777778,1,26.2276695297,9.8994949366,1.7753752397,91.8
233,266,612.875,1,14.7850288425,4.472135955,1.6188620312,61.6875
234,632.0540540541,612.4054054054,1,24.041883092,7.8102496759,1.6459150612,68.9189189189
235,764.0416666667,599.875,1,17.3566017178,5.8309518948,1.310299186,59.6666666667
236,208.6065573771,598.1147540984,1,28.9276695297,10.4403065089,1.59739916,91.5081967213
237,241.3333333333,603.3333333333,1,11.6994949366,4.2426406871,1.7320508076,81.4166666667
238,397.5,600.5,1,5.6568542495,1.4142135624,0,81.75
239,615.0540540541,587.3243243243,1,20.313708499,7.2111025509,1.2677497722,65.4864864865
240,531.0632911392,595.5316455696,1,39.3416305603,15.0332963784,2.8780809077,92.4810126582
241,520.7096774194,591.7419354839,1,20.4421356237,6.3245553203,1.3027406538,97.0967741935
242,460.2916666667,595.9583333333,1,17.613708499,6.4031242374,1.5269342712,85.5416666667
243,212.5862068966,576.5862068966,1,18.1279220614,6.4031242374,1.3792573763,83.3448275862
244,475.5,576,1,5.1415926536,1,0,83
245,249.4675324675,587.0909090909,1,41.5271644663,14.8660687473,1.8016516807,84.4285714286
246,293.5,584,1,7.4568542495,2.2360679775,0,74.6666666667
247,530.2093023256,569.0465116279,1,23.6563491861,7.6157731059,1.1926674137,82.9069767442
248,282.8448275862,574.1896551724,1,32.6560966544,12.0830459736,2.2714462303,69.2413793103
249,597.75,576.3421052632,1,32.0129509039,11.1803398875,1.5600122788,74.8552631579
250,200.5,577.5,1,24.1705627485,9.4868329805,1.809992894,90.6956521739
251,693.9090909091,561.3636363636,1,10.6710678119,3.6055512755,1.5590873763,56.3636363636
252,403.375,565.125,1,15.1708152802,5.0990195136,1.6468199648,73.1875
253,546.3947368421,567.7894736842,1,21.5992424049,7.6157731059,1.482680637,79.4736842105
254,242.3773584906,568.8301886792,1,26.9989898732,8.0622577483,1.0824460489,86.8113207547
255,493.2,548.6,1,7.4568542495,2.2360679775,3.5238551667,72.8
256,284,547,1,3.1415926536,0,0,73
257,731.3846153846,546.6153846154,1,11.6994949366,3.6055512755,1.1951767897,68.6923076923
258,449.4242424242,546.6666666667,1,19.7992424049,6.3245553203,1.2074833248,104.8484848485
259,575.7012987013,560.8961038961,1,31.3703102168,10.4403065089,1.2960263736,86.5844155844
260,355,554,1,3.1415926536,0,0,73
261,470.71875,555.40625,1,24.6850288425,9.2195444573,2.3492509458,94.4375
262,738.1578947368,552.8421052632,1,14.5279220614,4.472135955,1.1786322537,64.1578947368
263,549,538,1,3.1415926536,0,0,89
264,411.5882352941,541.1029411765,1,30.4703102168,10.0498756211,1.3343285732,100.4705882353
265,276.7833333333,539.6333333333,1,26.6134559673,9.4339811321,1.2760857509,94.9333333333
266,378.7142857143,536,1,8.8710678119,2.2360679775,1,73.5714285714
267,629,545,1,17.7421356237,6.3245553203,1.5350140469,64.1111111111
268,587.7307692308,544.7307692308,1,19.2850288425,6.3245553203,1.4579758168,72.1923076923
269,705.6666666667,543.2666666667,1,13.4994949366,4.1231056256,1.2722483418,61.5333333333
270,526.2162162162,544.1351351351,1,22.6279220614,8.2462112512,1.8621225607,79.7567567568
271,445.8554216867,531.734939759,1,33.1703102168,11.7046999107,1.5633904132,115.4939759036
272,258.6097560976,533.9756097561,1,31.6276695297,13,4.3351656791,66.3414634146
273,544,524.5,1,13.8852813742,5,1.433293184,72.4444444444
274,725.8333333333,524.1666666667,1,8.8710678119,2.2360679775,1.7320508076,67.1666666667
275,467.1333333333,534.4666666667,1,13.7566017178,4.1231056256,1.2395631476,80.1333333333
276,690.5365853659,536.8780487805,1,23.6563491861,8.5440037453,1.7242897132,65.4146341463
277,710.2,529.6,1,7.4568542495,2.2360679775,1.9495988326,55.4
278,599.8,533,1,10.6710678119,3.1622776602,1.4849792192,63.2
279,283.6818181818,515.3636363636,1,25.4560966544,9.4339811321,2.0874413657,74.1363636364
280,307.5,516,1,7.4568542495,2.2360679775,0,78
281,336,503,1,3.1415926536,0,0,78
282,389.9545454545,513.2727272727,1,17.2279220614,5.3851648071,1.3335632638,87.5454545455
283,232.1388888889,521.6111111111,1,19.9279220614,6.7082039325,1.2166291431,67.75
284,501.1791044776,525.328358209,1,30.4705627485,11.7046999107,2.1255295068,97.1044776119
285,576,519.2467532468,1,33.9416305603,11.0453610172,1.3265585334,81.2727272727
286,717,519.5,1,16.713708499,5.3851648071,1.2416485604,71.9230769231
287,252.3043478261,495.3913043478,1,17.2279220614,5.8309518948,1.2948294209,82.6956521739
288,496.3,489.15,1,15.9421356237,5.0990195136,1.2751619665,80.8
289,266.4042553191,498.1489361702,1,25.7134559673,8.5440037453,1.4722370846,89.4893617021
290,241.186440678,497.7288135593,1,30.8560966544,10.4403065089,1.5088309069,92.0847457627
291,566.5777777778,501.3333333333,1,28.6703102168,10.4403065089,2.350732512,71.4
292,449.140625,502.8125,1,27.8989898732,8.94427191,1.0825613015,94.578125
293,509.625,501.9375,1,15.9423881554,6.0827625303,2.9103332389,78.5625
294,530.0869565217,502.2173913043,1,16.9708152802,5.0990195136,1.1835188632,79.4347826087
295,776.8666666667,478.4333333333,1,19.7992424049,7.2801098893,1.9054120644,68.9666666667
296,349.6764705882,476.7352941176,1,21.4705627485,6.3245553203,1.1293420316,81.7647058824
297,386.5862068966,481.724137931,1,18.3850288425,5.8309518948,1.0598475816,86.6896551724
298,528.5,478,1,5.1415926536,1,0,70.5
299,551.4137931034,486.724137931,1,18.3850288425,5.8309518948,1.0598475816,79.8620689655
300,438.3333333333,481.1111111111,1,10.2852813742,3.1622776602,1.5572201791,81.4444444444
301,224,486.75,1,7.8426406871,2,0,76.25
302,218.1568627451,489.8039215686,1,31.8845237792,12.7279220614,2.3332672399,80.4117647059
303,378.6571428571,466.0571428571,1,20.1850288425,6.4031242374,1.1802857567,88.2857142857
304,431.5666666667,466.7666666667,1,20.313708499,8.0622577483,2.5325272498,96.7
305,644.4444444444,465.1111111111,1,10.5423881554,3.6055512755,1.9434038957,54
306,596.3636363636,465.9090909091,1,10.6710678119,3.6055512755,1.5590873763,71.5454545455
307,493,470.5,1,7.4568542495,2.2360679775,0,79.1666666667
308,707.5862068966,473.4482758621,1,18.3850288425,5.8309518948,1.1877342287,62.1379310345
309,767,471.25,1,7.8426406871,2,0,69
310,585.2,474,1,10.6710678119,3.1622776602,1.4849792192,70
311,404,447,1,3.1415926536,0,0,86
312,263.75,451.75,1,8.2563302327,2.2360679775,0,79.5
313,754.8571428571,452.6666666667,1,15.2994949366,5,1.1262128965,63.3333333333
314,214.6451612903,457.064516129,1,20.0563491861,6.7082039325,1.4418071738,79.9677419355
315,549.5,456,1,10.2852813742,3,1.4142135624,70.375
316,228.4107142857,461.2321428571,1,30.2132034356,10.6301458127,1.618921563,80.9107142857
317,365,457.5,1,5.1415926536,1,0,82
318,264.7843137255,463.7254901961,1,26.9989898732,8.602325267,1.3604130545,76.1764705882
319,529.6842105263,432.7894736842,1,22.6279220614,8.2462112512,3.7849098206,65.8947368421
320,456,434.5,1,7.4568542495,2.2360679775,2.6180339887,94.25
321,388.0158730159,433.8571428571,1,32.7847763109,13.152946438,2.5696728949,100.1111111111
322,436.0540540541,430.4324324324,1,20.5708152802,6.7082039325,1.2218427382,92.2972972973
323,216.0584795322,433.2748538012,1,58.3695526217,22.0227155455,2.1789448473,123.3625730994
324,751.5555555556,430.3518518519,1,31.8842712475,12.8062484749,2.9835017484,74.0740740741
325,620,419,1,3.1415926536,0,0,50
326,740.8571428571,423,1,13.7566017178,4.472135955,1.4414829913,69.7142857143
327,251.44,445.92,1,16.9708152802,5.3851648071,1.2740468292,72.72
328,705.8378378378,448.1891891892,1,22.2421356237,8.2462112512,1.953034517,62.9189189189
329,230.5483870968,444.2741935484,1,28.0276695297,10.6301458127,1.5462261885,102.5967741935
330,539,443.5,1,7.4568542495,2.2360679775,0,66
331,480.9056603774,443.7452830189,1,44.355591591,16.1554944214,2.2603945792,100.7735849057
332,557.421875,440.421875,1,29.5703102168,10.4403065089,1.5210893523,83.078125
333,713,435.5,1,7.4568542495,2.2360679775,0,55.5
334,462.6153846154,438.1153846154,1,20.4421356237,8.0622577483,2.2197926894,92.8076923077
335,424.6666666667,409.5,1,23.1421356237,7,1.1879703874,97.4444444444
336,306.4285714286,404.380952381,1,15.2994949366,5.3851648071,1.668346823,74.9047619048
337,552.2380952381,404.5,1,29.5703102168,10.8166538264,2.2830447283,69.0238095238
338,411.66,400.3,1,26.4847763109,9.4868329805,1.6647286158,99.86
339,441.1224489796,395.1632653061,1,25.7134559673,8.94427191,1.3912214596,96.1224489796
340,484.0689655172,393,1,19.0279220614,6.0827625303,1.4011395174,77.6896551724
341,684.8913043478,392.6304347826,1,22.7563491861,7.6157731059,1.1796369182,84.3260869565
342,411.6428571429,388.2142857143,1,13.113708499,4.1231056256,1.365627618,99.3571428571
343,338.6153846154,420.6153846154,1,14.5281745931,5.0990195136,2.7200320973,83.9230769231
344,460.8510638298,419.4680851064,1,24.0421356237,8.602325267,1.36579706,99.8085106383
345,240,416,1,14.913708499,4.472135955,1,76
346,597.42,415.7,1,24.4276695297,8.0622577483,1.1450998732,67.1
347,482.64,415.5,1,24.6847763109,7.6157731059,1.0477960213,90.6
348,568.5,412.5,1,17.7421356237,5.8309518948,1.2899059196,65.6785714286
349,250.5,411,1,7.4568542495,2.2360679775,0,66
350,289.1395348837,411.7906976744,1,24.2989898732,8.94427191,1.909167294,73.5348837209
351,413.4411764706,372.6274509804,1,47.055591591,18.2482875909,2.8302291675,115.4215686275
352,537.25,369.05,1,14.913708499,5,1.304695196,62.65
353,468.5892857143,372.5,1,26.741883092,8.602325267,1.1913187625,98.75
354,403.2,373.65,1,17.2279220614,5.8309518948,1.9409893905,104.65
355,656.125,342.875,1,8.8710678119,2.8284271247,1.209896735,65.75
356,435.9090909091,359.3636363636,1,10.6710678119,3.6055512755,1.5590873763,79.2727272727
357,557.3088235294,363.9117647059,1,30.4703102168,10.0498756211,1.3474633725,78.0882352941
358,478.2,361.6,1,7.4568542495,2.2360679775,3.5238551667,78.8
359,565.8181818182,377.8181818182,1,12.0852813742,3.1622776602,1,55.4545454545
360,274.4516129032,380.3548387097,1,21.7276695297,8.0622577483,2.3280772561,71.1612903226
361,242.7446808511,382.7446808511,1,24.2989898732,7.6157731059,1.170244671,74.6808510638
362,669.5,381,1,16.713708499,5.3851648071,1.2416485604,57.1923076923
363,600.2391304348,373.9347826087,1,24.941883092,8.0622577483,1.2425323866,56.5
364,627,373.5,1,19.5421356237,6.7082039325,1.3052164547,53.3235294118
365,514.4705882353,377.1568627451,1,27.2560966544,8.602325267,1.3088196014,67.4509803922
366,288.6666666667,378.9444444444,1,22.1134559673,6.7082039325,1.1662479636,79.5555555556
367,373.5,321,1,7.4568542495,2.2360679775,0,72.1666666667
368,543.5,317.8333333333,1,17.2279220614,5.3851648071,1.2828379777,57.8333333333
369,577.1666666667,344.1333333333,1,20.9563491861,6.0827625303,1.0979430833,60.1
370,398.0757575758,332.7272727273,1,39.2126983722,14.7648230602,3.2265280008,84.6363636364
371,356.76,307.4,1,17.613708499,5.8309518948,1.3152222719,73.08
372,263,301.5,1,7.4568542495,2.2360679775,0,47.5
373,421.5,317,1,10.2852813742,3.6055512755,1.6847456358,60.6
374,306.9047619048,312.380952381,1,22.8847763109,7.2801098893,1.1644765711,78.3571428571
375,432.8888888889,734.8888888889,2,25.3276695297,9.4339811321,1.9677420701,66.9333333333
376,398.2592592593,722.3333333333,2,19.2850288425,6.3245553203,1.5410067937,77.6296296296
377,383.5,718,2,11.0568542495,4.1231056256,0,71.3
